baseline,kind,d,split,horizon,mode,metric,n_enc,r2,r2_ci_lo,r2_ci_hi,mae,mae_ci_lo,mae_ci_hi
jepa_d16_noBN,jepa,16,test_b,1,z_markov,circulation_neg,42,0.6281293168402938,0.016133230866593278,0.7406370373060925,1.3223062051821093,0.9621702022187892,1.7531352747467872
jepa_d16_noBN,jepa,16,test_b,4,z_markov,circulation_neg,42,0.5649315613499477,0.12218757598740483,0.6775912316808248,1.4726838872532657,1.0758320409673585,1.9901054789776893
jepa_d16_noBN,jepa,16,test_b,8,z_markov,circulation_neg,42,0.5281845933922118,0.11957911478088552,0.6463872346987563,1.501647796617132,1.0207113353487134,2.132170070459455
jepa_d16_noBN,jepa,16,test_b,16,z_markov,circulation_neg,42,0.5569462720878084,0.43465588644634967,0.7394670135199549,1.3046651568900982,0.8302666587663771,1.9245836857813081
jepa_d16_noBN,jepa,16,test_b,32,z_markov,circulation_neg,42,0.7224401690320623,0.5133349921105402,0.8120794962072705,0.975458470633542,0.7175795657782188,1.2509281612854672
jepa_d16_noBN,jepa,16,test_b,64,z_markov,circulation_neg,42,0.4036574617336255,-0.05547757472932551,0.6219619018717333,1.4606952119562142,1.0306700154810098,1.924119893241309
jepa_d16_noBN,jepa,16,test_b,1,z_full,C_L,42,0.7287151887757608,0.4756285414016734,0.8620526556436027,0.4561385629587607,0.3442465335905777,0.5931974984871946
jepa_d16_noBN,jepa,16,test_b,4,z_full,C_L,42,0.7721612035976892,0.27316232860395756,0.8573047568466573,0.6196034153125913,0.4591664072198933,0.7949517638639735
jepa_d16_noBN,jepa,16,test_b,8,z_full,C_L,42,0.8846248882152733,0.7390329466612519,0.9260042454275099,0.6659901173961205,0.47151367179135056,0.8950327809718106
jepa_d16_noBN,jepa,16,test_b,16,z_full,C_L,42,0.6930486588305687,0.4620254456779817,0.9081863573351355,0.8338708240997079,0.518304094902436,1.23744448249655
jepa_d16_noBN,jepa,16,test_b,32,z_full,C_L,42,0.2966647108762176,-0.08978890486293283,0.6091794066065387,0.8429790138570442,0.5588890900890622,1.1822587271762097
jepa_d16_noBN,jepa,16,test_b,64,z_full,C_L,42,-0.8824754417776961,-3.9141294729865397,-0.15754486194270798,0.4968724025268496,0.3504513946604106,0.6690408980588037
jepa_d16_noBN,jepa,16,test_b,1,z_full,C_D,42,0.3508671460092545,-0.18760550406741458,0.5904204003450142,0.25657211511726735,0.19252577652838457,0.3349444873339023
jepa_d16_noBN,jepa,16,test_b,4,z_full,C_D,42,0.20013098399661688,-0.5077604651733479,0.5412070119567998,0.24031639290428283,0.1684529551313502,0.32198921651484114
jepa_d16_noBN,jepa,16,test_b,8,z_full,C_D,42,0.6050733114502556,0.475190226508835,0.7197083870266634,0.23604989536426452,0.1559605660002526,0.32881378316849336
jepa_d16_noBN,jepa,16,test_b,16,z_full,C_D,42,0.49738912577151917,0.3173314322455336,0.670319727414029,0.31381882014442164,0.19814494157252363,0.4436285507469808
jepa_d16_noBN,jepa,16,test_b,32,z_full,C_D,42,0.4225705688914384,0.1871750422622049,0.6678423356572679,0.2656979819971571,0.16753919602623837,0.37955372131116805
jepa_d16_noBN,jepa,16,test_b,64,z_full,C_D,42,-0.3155113893759771,-1.8899546913850913,0.01526414833532795,0.16222191109818795,0.10883030024568148,0.2216662537193772
jepa_d16_noBN,jepa,16,test_b,1,z_full,I_y,42,-0.70399557677273,-1.8690057821071688,-0.0868382027576192,3.105767304988114,2.3815532805142663,3.890432699026831
jepa_d16_noBN,jepa,16,test_b,4,z_full,I_y,42,-0.8701097472248498,-1.754771382523721,-0.25114267660397255,2.975053626090408,2.267423248391695,3.826038372760078
jepa_d16_noBN,jepa,16,test_b,8,z_full,I_y,42,-0.5478461052636632,-1.0747616849357133,-0.21093589770072496,3.098136552356754,2.433680887879039,3.9768004429763995
jepa_d16_noBN,jepa,16,test_b,16,z_full,I_y,42,0.04303289260306742,-0.40920008429667454,0.26665693426456977,2.695327313795396,1.906062051173171,3.6737440746979986
jepa_d16_noBN,jepa,16,test_b,32,z_full,I_y,42,0.44956044275098095,-0.1557237416374421,0.656038180242357,1.724856303033714,1.3850090777579684,2.1029265192334448
jepa_d16_noBN,jepa,16,test_b,64,z_full,I_y,42,0.10879575639263384,-0.326396100144851,0.2203663969186404,3.88991822520484,2.6862099029185167,5.317050914634425
jepa_d16_noBN,jepa,16,test_b,1,z_full,wake_enstrophy,42,0.6093081536892203,-0.8933220187360924,0.7975173877411478,42.37839604014931,32.69842301056184,52.974664493646834
jepa_d16_noBN,jepa,16,test_b,4,z_full,wake_enstrophy,42,0.548746946383456,-1.2911813422529437,0.7391438131157726,42.455496822537874,30.792335619931134,56.514134959392955
jepa_d16_noBN,jepa,16,test_b,8,z_full,wake_enstrophy,42,0.4429403019340902,-1.5125699934587662,0.6546246763317902,43.21795354113694,29.04360160223877,61.16312764381347
jepa_d16_noBN,jepa,16,test_b,16,z_full,wake_enstrophy,42,-0.03186007069404462,-2.7448793532149764,0.20104309128255216,59.771149991608524,40.93271527925742,83.00783847259724
jepa_d16_noBN,jepa,16,test_b,32,z_full,wake_enstrophy,42,0.27231031731677147,-0.4132145542128694,0.64904442795859,54.114846383648846,36.91255959548425,72.93259109304003
jepa_d16_noBN,jepa,16,test_b,64,z_full,wake_enstrophy,42,0.18123009555960135,-0.2245400457358135,0.3880287101120031,54.9663449965018,39.64189017874407,72.60698456623874
jepa_d16_noBN,jepa,16,test_b,1,z_full,circulation_pos,42,0.47603209197525975,-0.26936193604964515,0.6977558875690726,1.0049674599618532,0.8010289469937839,1.2102494516870628
jepa_d16_noBN,jepa,16,test_b,4,z_full,circulation_pos,42,0.5179301543205991,0.043440517320646306,0.6795180865193974,1.0102041977147358,0.7901514310882406,1.252371841380418
jepa_d16_noBN,jepa,16,test_b,8,z_full,circulation_pos,42,0.40377572949018914,0.11434171880943733,0.6137237121123322,1.1280289854315857,0.859406612517891,1.4691731572878215
jepa_d16_noBN,jepa,16,test_b,16,z_full,circulation_pos,42,0.20919370765223722,-0.06724529632447329,0.5895297917051215,1.161179559126212,0.7843849201979097,1.6671108109586765
jepa_d16_noBN,jepa,16,test_b,32,z_full,circulation_pos,42,0.6305655609290506,0.4522899864314748,0.7434432619763426,1.0787478896092046,0.8462436674917965,1.3490323387187426
jepa_d16_noBN,jepa,16,test_b,64,z_full,circulation_pos,42,0.40155993921279276,0.18344249749474614,0.5744783624260199,1.1969639651428785,0.8538200343217958,1.6145811840938025
jepa_d16_noBN,jepa,16,test_b,1,z_full,circulation_neg,42,0.643347909314229,0.03196766155184493,0.749233647553376,1.2931367135341287,0.951747491214732,1.717272584793192
jepa_d16_noBN,jepa,16,test_b,4,z_full,circulation_neg,42,0.5905761500693687,0.03921289965655906,0.6934544136631386,1.4265431580822496,1.0418692554345355,1.9065259552204852
jepa_d16_noBN,jepa,16,test_b,8,z_full,circulation_neg,42,0.5299629661739598,0.23438407264663635,0.6562950999996454,1.4543606638224484,0.9593024072023423,2.0544810104918954
jepa_d16_noBN,jepa,16,test_b,16,z_full,circulation_neg,42,0.496872106421544,0.36005355335042505,0.7234264303612283,1.3200761282233948,0.7996376802040976,1.9970162280270338
jepa_d16_noBN,jepa,16,test_b,32,z_full,circulation_neg,42,0.6912129088741299,0.3812205822543436,0.8591738775261486,1.028911613416696,0.7775909670976513,1.3236232283559655
jepa_d16_noBN,jepa,16,test_b,64,z_full,circulation_neg,42,0.3327184555309243,0.05711910572987449,0.5532289772570231,1.40042357956393,0.9344244299158215,1.9559578067711552
jepa_d16_noBN,jepa,16,test_c,1,z_dns,C_L,24,0.6933191962867202,0.3096935237026813,0.8213063293000471,1.0529172619649065,0.7932568672491834,1.3303337210508075
jepa_d16_noBN,jepa,16,test_c,4,z_dns,C_L,24,0.8867302370420966,0.8229548392839582,0.9258902871667462,0.7564899171004527,0.5472685482426184,0.9872631952905662
jepa_d16_noBN,jepa,16,test_c,8,z_dns,C_L,24,0.8383945087213651,0.710697973437865,0.8881407539509849,1.3589635503773974,1.1165781941362947,1.602210425478131
jepa_d16_noBN,jepa,16,test_c,16,z_dns,C_L,24,0.8712095934633071,0.8064733477106021,0.9220254573319546,1.2116978901843118,0.7984664589854895,1.6852655395731593
jepa_d16_noBN,jepa,16,test_c,32,z_dns,C_L,24,-3.9151373316578892,-10.298788548994958,-1.4582189033376576,1.1418648445021546,0.7564675942404144,1.525664713838742
jepa_d16_noBN,jepa,16,test_c,64,z_dns,C_L,24,0.2397666914874339,-0.8816127207811651,0.6366663063469692,0.2553639954590341,0.18324499710107975,0.3331942205845187
jepa_d16_noBN,jepa,16,test_c,1,z_dns,C_D,24,-9.541322117017371,-23.4789102791996,-4.845226085478056,0.8877816634834227,0.6974710947160646,1.0984796920297815
jepa_d16_noBN,jepa,16,test_c,4,z_dns,C_D,24,-15.536538005410055,-31.973677882424745,-8.87191771848513,1.050839890104512,0.8204518195964526,1.3018544224310433
jepa_d16_noBN,jepa,16,test_c,8,z_dns,C_D,24,-14.333993121907987,-22.6488125605962,-9.499183576650983,1.1643337323022742,0.879698138728969,1.4710168940090103
jepa_d16_noBN,jepa,16,test_c,16,z_dns,C_D,24,-1.7142915937874363,-4.690648271865643,-0.02927251846671913,0.6584850092156502,0.40596852893024954,0.9557019981760595
jepa_d16_noBN,jepa,16,test_c,32,z_dns,C_D,24,-9.237541148204256,-23.264495646709832,-3.20289530559668,0.24594477666655346,0.15229140737829056,0.34854108405711093
jepa_d16_noBN,jepa,16,test_c,64,z_dns,C_D,24,-4.099840817985249,-14.440532646287949,-1.339507728776296,0.11397216066372214,0.08698100468085422,0.14113248215515414
jepa_d16_noBN,jepa,16,test_c,1,z_dns,I_y,24,-1.2825235573624418,-3.1794195863154644,-0.35218160696518735,2.7109290679383,2.019155315641065,3.430595732571198
jepa_d16_noBN,jepa,16,test_c,4,z_dns,I_y,24,-4.133522458035748,-8.583471540052358,-2.134170689660819,3.680304627427726,2.8422866534633995,4.480395762255789
jepa_d16_noBN,jepa,16,test_c,8,z_dns,I_y,24,-13.690836540071592,-26.303761316033427,-8.519100746445114,5.349588248710002,4.52412884611729,6.131541761872949
jepa_d16_noBN,jepa,16,test_c,16,z_dns,I_y,24,-19.81562824558666,-53.677460954266564,-11.182365900080724,5.786575763492919,5.034255669225851,6.585682929254575
jepa_d16_noBN,jepa,16,test_c,32,z_dns,I_y,24,-3.067470448529149,-7.22644424885185,-1.5260199975924795,2.136229936680387,1.460575858712817,2.854492012091852
jepa_d16_noBN,jepa,16,test_c,64,z_dns,I_y,24,-0.03458257172055923,-0.5749997620912793,0.03157863819765063,3.7004634098096703,2.054241754037466,5.489833747125656
jepa_d16_noBN,jepa,16,test_c,1,z_dns,wake_enstrophy,24,-0.13089721457567616,-1.2585206060004177,0.3321533060298816,67.00499804697354,53.460396274187254,80.90580273706827
jepa_d16_noBN,jepa,16,test_c,4,z_dns,wake_enstrophy,24,0.4920623784934576,-0.28252346620717356,0.7545288344796904,53.962369499170734,40.61536957373925,67.64294234675387
jepa_d16_noBN,jepa,16,test_c,8,z_dns,wake_enstrophy,24,0.866269277995685,0.7982750729894309,0.9234548719483887,42.23720188308127,29.069457899764,57.35701023089481
jepa_d16_noBN,jepa,16,test_c,16,z_dns,wake_enstrophy,24,0.5150085264551905,0.35055737698556005,0.5947721381440034,129.73019400918471,105.2043804095336,155.7313542317842
jepa_d16_noBN,jepa,16,test_c,32,z_dns,wake_enstrophy,24,0.7131947431584063,0.535674229695884,0.8477434563622863,64.51377439779507,41.94348946558223,91.20678462878668
jepa_d16_noBN,jepa,16,test_c,64,z_dns,wake_enstrophy,24,0.8430088361539297,0.6733906036178003,0.9103906033338763,31.015442414940836,22.616016550075212,39.93297810444082
jepa_d16_noBN,jepa,16,test_c,1,z_dns,circulation_pos,24,-0.819769258415125,-1.8802295932542954,-0.29800546317282817,1.6282517553657831,1.300877132599607,1.9451317131931007
jepa_d16_noBN,jepa,16,test_c,4,z_dns,circulation_pos,24,-1.9156889638712693,-5.883931114510771,-0.7452753902525893,2.082733573550382,1.686267662298195,2.4688972632307054
jepa_d16_noBN,jepa,16,test_c,8,z_dns,circulation_pos,24,0.112130508024186,-1.0772498642332151,0.5054023610086725,1.2824071781536266,1.0193286907153076,1.5565387495811065
jepa_d16_noBN,jepa,16,test_c,16,z_dns,circulation_pos,24,0.7802369012615397,0.5424993420233338,0.9207050185641248,0.5972157430156428,0.3807254463516598,0.868582902861978
jepa_d16_noBN,jepa,16,test_c,32,z_dns,circulation_pos,24,0.7315417160111077,0.44326077704805483,0.8506291896537326,1.1563699478561154,0.8498188225307844,1.4844232785818174
jepa_d16_noBN,jepa,16,test_c,64,z_dns,circulation_pos,24,0.9105701222296383,0.8275130457821933,0.951348133964437,0.6956893461257424,0.5056771751109799,0.875455464680906
jepa_d16_noBN,jepa,16,test_c,1,z_dns,circulation_neg,24,-5.106547989450014,-10.177874541310587,-2.071591513788947,1.1051570990811281,0.7730043080264335,1.487691959382851
jepa_d16_noBN,jepa,16,test_c,4,z_dns,circulation_neg,24,-5.993423250239833,-13.641897164321056,-2.4734601591127197,1.8585212592963571,1.2754349858197456,2.446223624528502
jepa_d16_noBN,jepa,16,test_c,8,z_dns,circulation_neg,24,-2.8854649347473305,-7.562080220949487,-1.0352446619956328,2.9045797290273048,2.358057898329032,3.4552808359291594
jepa_d16_noBN,jepa,16,test_c,16,z_dns,circulation_neg,24,-1.498527514040298,-3.843654953998807,-0.568925517475459,3.2548549782357594,2.830728359403816,3.6655973679783944
jepa_d16_noBN,jepa,16,test_c,32,z_dns,circulation_neg,24,0.09757419367339037,-0.8157491892353436,0.4821287965196838,1.775322366325889,1.3819935902817986,2.173900490831014
jepa_d16_noBN,jepa,16,test_c,64,z_dns,circulation_neg,24,0.5216369736264262,-0.27952007130331075,0.7565850555087299,0.8965150309734816,0.6625110446644508,1.1398364185567693
jepa_d16_noBN,jepa,16,test_c,1,z_markov,C_L,24,0.6894831011285809,0.3609229805269164,0.8188930852853539,1.0383163823925343,0.7649539843301556,1.3308087187159685
jepa_d16_noBN,jepa,16,test_c,4,z_markov,C_L,24,0.788037907822098,0.6632638522964347,0.8746879009593814,1.0414388985804672,0.7492842186876741,1.3747949112229962
jepa_d16_noBN,jepa,16,test_c,8,z_markov,C_L,24,0.6221380656087304,0.40861247043311005,0.7344059306590345,1.8342468087093267,1.3541810075407799,2.3496865647139273
jepa_d16_noBN,jepa,16,test_c,16,z_markov,C_L,24,0.7019961087053221,0.3049180703623481,0.859482942525805,1.8599107298528768,1.2132863261558633,2.5368493059806467
jepa_d16_noBN,jepa,16,test_c,32,z_markov,C_L,24,-21.636619071247164,-46.943336795010225,-11.50686854689966,2.5031999539883016,1.6884389741711938,3.3057962799327716
jepa_d16_noBN,jepa,16,test_c,64,z_markov,C_L,24,-6.338511971107404,-15.861052042397404,-2.901861145855769,0.7664067553270688,0.5373093207530895,1.0197985490199055
jepa_d16_noBN,jepa,16,test_c,1,z_markov,C_D,24,-9.168788527864402,-25.532802931416256,-4.635186378405235,0.8782225456637808,0.696821763088034,1.0589433872057181
jepa_d16_noBN,jepa,16,test_c,4,z_markov,C_D,24,-15.157567510191512,-29.142667992516504,-8.885339701937902,1.058824893049354,0.8404904941189058,1.2877604915575587
jepa_d16_noBN,jepa,16,test_c,8,z_markov,C_D,24,-11.985400849961556,-19.324435552980404,-7.836938806301212,1.0462921143785382,0.7713097950714908,1.342711992494348
jepa_d16_noBN,jepa,16,test_c,16,z_markov,C_D,24,-2.459116972006771,-6.797725708569869,-0.5351850625174837,0.7560305681494318,0.4545391266589696,1.1041148340105755
jepa_d16_noBN,jepa,16,test_c,32,z_markov,C_D,24,-36.02319386723474,-78.42695675670821,-18.044221042715353,0.5426011338849744,0.3916531820486002,0.6925938309355917
jepa_d16_noBN,jepa,16,test_c,64,z_markov,C_D,24,-20.524956998536645,-50.95880030037115,-10.246545582143659,0.2160615713401489,0.15087324931242968,0.2821635600201463
jepa_d16_noBN,jepa,16,test_c,1,z_markov,I_y,24,-1.173077390036097,-2.950732276885316,-0.34870937326701823,2.674829126439056,2.0096042048526352,3.377546859950653
jepa_d16_noBN,jepa,16,test_c,4,z_markov,I_y,24,-3.920509524583741,-8.135921542326901,-1.8851251182974158,3.443459946781841,2.5927355745991814,4.29537059332538
jepa_d16_noBN,jepa,16,test_c,8,z_markov,I_y,24,-9.187440480803751,-17.294088896668804,-5.949688025875521,4.237335349645652,3.4077824372061234,5.111156236875329
jepa_d16_noBN,jepa,16,test_c,16,z_markov,I_y,24,-17.063679042956196,-48.98474970976386,-8.433480979066594,5.310419661607092,4.507424479672525,6.144525019122603
jepa_d16_noBN,jepa,16,test_c,32,z_markov,I_y,24,-6.273912070983476,-20.258567040172547,-2.1133056338720086,3.1369899377135124,2.3897979103457683,3.9510470521536885
jepa_d16_noBN,jepa,16,test_c,64,z_markov,I_y,24,-0.146603753033284,-0.6042868544997658,0.14120978799280706,3.5583867965835743,1.907273407116314,5.538687412807587
jepa_d16_noBN,jepa,16,test_c,1,z_markov,wake_enstrophy,24,-0.038150731017587036,-1.027018575762872,0.3855567975492074,63.20512862328754,49.75947105063773,77.43614555806504
jepa_d16_noBN,jepa,16,test_c,4,z_markov,wake_enstrophy,24,0.2689937989761684,-0.5226197577503621,0.6150377850224832,59.70563622504249,42.287179120925884,80.4834166711596
jepa_d16_noBN,jepa,16,test_c,8,z_markov,wake_enstrophy,24,0.044043006561967024,-0.49432282056736787,0.351019652142278,115.85271855393135,79.8798487881031,152.94066501108387
jepa_d16_noBN,jepa,16,test_c,16,z_markov,wake_enstrophy,24,-0.48916266106997197,-0.9832207963362156,-0.20244487403978548,225.1825872961133,180.39362148723345,271.1562447391359
jepa_d16_noBN,jepa,16,test_c,32,z_markov,wake_enstrophy,24,-0.1579858840012074,-0.6796020876436771,0.03288239029471279,157.229666237953,123.610178054774,193.0719001146229
jepa_d16_noBN,jepa,16,test_c,64,z_markov,wake_enstrophy,24,-5.772139988332648,-14.012484146007957,-2.5624836929576995,216.52311385497487,168.2618563903555,264.5474964331054
jepa_d16_noBN,jepa,16,test_c,1,z_markov,circulation_pos,24,-0.612148566118353,-1.5405092053712615,-0.14647126565185234,1.4894960035259253,1.165351330696214,1.8228531622786377
jepa_d16_noBN,jepa,16,test_c,4,z_markov,circulation_pos,24,-0.8890475530069308,-3.269251761309297,0.00018038017026743397,1.4417536827811641,0.9842008391525745,1.9354975499935168
jepa_d16_noBN,jepa,16,test_c,8,z_markov,circulation_pos,24,-0.47201790035819857,-2.377562881643196,0.14779796865976264,1.6078559432817796,1.2266359886977503,2.0001421058530133
jepa_d16_noBN,jepa,16,test_c,16,z_markov,circulation_pos,24,-1.3094314019226623,-2.6735835202546583,-0.5059697385010894,2.2205885771842726,1.5851495453843372,2.9494900096688688
jepa_d16_noBN,jepa,16,test_c,32,z_markov,circulation_pos,24,-0.14029753362922137,-0.8818988723027557,0.15359494242382593,2.5417860811411646,2.040889256656118,3.087563803107938
jepa_d16_noBN,jepa,16,test_c,64,z_markov,circulation_pos,24,-2.294800333416991,-4.893260729274445,-1.1684857227346472,4.280384768525818,3.201246668484098,5.350569986361771
jepa_d16_noBN,jepa,16,test_c,1,z_markov,circulation_neg,24,-5.060518018626602,-9.45557197011201,-2.524931345635707,1.1320450153729897,0.8086623556560838,1.5057712779100414
jepa_d16_noBN,jepa,16,test_c,4,z_markov,circulation_neg,24,-5.6258986770660515,-11.972179641955044,-2.8299559033084716,2.051994022651059,1.6421813595199506,2.488061427902715
jepa_d16_noBN,jepa,16,test_c,8,z_markov,circulation_neg,24,-3.082959937086051,-6.941777144053776,-1.5235071540796528,3.0503822910985057,2.5347339150249213,3.5389007001113533
jepa_d16_noBN,jepa,16,test_c,16,z_markov,circulation_neg,24,-2.3187662051697475,-4.730741107231866,-1.2277411829792133,3.318823021530124,2.484966850835013,4.226699377642012
jepa_d16_noBN,jepa,16,test_c,32,z_markov,circulation_neg,24,-0.7949881383406632,-2.2253063431475457,-0.10811701783717993,2.377137353035733,1.7536803940977008,3.0386364246747557
jepa_d16_noBN,jepa,16,test_c,64,z_markov,circulation_neg,24,-1.3167112224406616,-4.33934522942548,-0.4076330713019454,2.1373267046543467,1.7148848707895852,2.537782087824843
jepa_d16_noBN,jepa,16,test_c,1,z_full,C_L,24,0.6694461295366256,0.33201774973724224,0.8155897763079959,1.0510650703575817,0.7614847236116247,1.3617754913644866
jepa_d16_noBN,jepa,16,test_c,4,z_full,C_L,24,0.8004881161154089,0.6506105074774996,0.8665514439033583,1.0395664569879626,0.7617249751484702,1.3122612328416923
jepa_d16_noBN,jepa,16,test_c,8,z_full,C_L,24,0.7741848828427809,0.5866460445787914,0.8576545165575231,1.5165453435177092,1.1653509288891226,1.8560592394230335
jepa_d16_noBN,jepa,16,test_c,16,z_full,C_L,24,0.7593333571175844,0.6527107736732026,0.8352525432350063,1.6948830915291133,1.1319782631836577,2.3270687217690766
jepa_d16_noBN,jepa,16,test_c,32,z_full,C_L,24,-2.3855389793357404,-6.144416888260627,-0.6761447110033835,0.9346527177745232,0.6184025702787632,1.2924114997589353
jepa_d16_noBN,jepa,16,test_c,64,z_full,C_L,24,-31.94932067600861,-80.94865582499529,-15.292088649928266,1.64856510764604,1.1705498334049953,2.151728563833248
jepa_d16_noBN,jepa,16,test_c,1,z_full,C_D,24,-9.209851729830225,-23.782067991306313,-4.513241631034257,0.8801335010293779,0.7114669494542681,1.0670021446183267
jepa_d16_noBN,jepa,16,test_c,4,z_full,C_D,24,-16.731092534275902,-34.871288562839595,-10.134873887279666,1.1165718905371498,0.8877808781271295,1.3453718461430757
jepa_d16_noBN,jepa,16,test_c,8,z_full,C_D,24,-14.738170392485582,-23.86229336288743,-9.750852902234941,1.1620412352919385,0.8400490192330653,1.4730933661568655
jepa_d16_noBN,jepa,16,test_c,16,z_full,C_D,24,-1.5648277760206022,-4.32594023356812,0.018856439529697164,0.6339734232275247,0.38712924906788165,0.9501818678677157
jepa_d16_noBN,jepa,16,test_c,32,z_full,C_D,24,-9.195026138932615,-21.25904480348383,-3.27540778224395,0.2573443232790867,0.17338469404408194,0.3482565874711044
jepa_d16_noBN,jepa,16,test_c,64,z_full,C_D,24,-94.05635350271851,-228.62186694874853,-46.23986424488396,0.4738966956939474,0.35629667225981027,0.603748150307139
jepa_d16_noBN,jepa,16,test_c,1,z_full,I_y,24,-1.1166147046109947,-2.7046141989291472,-0.32280475009755794,2.6068277750528086,1.9489011484553047,3.3253824673425636
jepa_d16_noBN,jepa,16,test_c,4,z_full,I_y,24,-3.9427408376417006,-8.11146479991101,-2.13610402275074,3.547004517384439,2.6952332617561536,4.406265239858476
jepa_d16_noBN,jepa,16,test_c,8,z_full,I_y,24,-10.17959349107213,-18.928445835885107,-6.615263233858858,4.492156475752899,3.6151536630234617,5.319780256023966
jepa_d16_noBN,jepa,16,test_c,16,z_full,I_y,24,-13.747332720998093,-42.236793018606996,-6.06101919217078,4.818542535428482,4.155090749754592,5.546030869347555
jepa_d16_noBN,jepa,16,test_c,32,z_full,I_y,24,-2.5975801331869364,-8.017731162332929,-1.0823009527351317,2.437636203833611,2.095178381034581,2.7881058166249573
jepa_d16_noBN,jepa,16,test_c,64,z_full,I_y,24,0.098477192091319,-0.8559600366271056,0.23637652228607642,3.774136551948095,2.346688608323012,5.228900119938062
jepa_d16_noBN,jepa,16,test_c,1,z_full,wake_enstrophy,24,-0.08324834121915203,-1.252319971430622,0.3641962250332292,61.67782392084322,46.7464064902323,77.48470200192733
jepa_d16_noBN,jepa,16,test_c,4,z_full,wake_enstrophy,24,0.1317602499259477,-0.6937474908328553,0.5082822335404785,67.8482430876517,49.24010551864831,89.4798192056301
jepa_d16_noBN,jepa,16,test_c,8,z_full,wake_enstrophy,24,0.0442437204542383,-0.44788256019676165,0.34351950411594845,119.52436952087702,88.6477786623054,153.21309393168792
jepa_d16_noBN,jepa,16,test_c,16,z_full,wake_enstrophy,24,-0.31762388636471095,-0.7795725385650829,-0.11764038020885964,214.13117495143806,176.68879732669606,255.0693331097021
jepa_d16_noBN,jepa,16,test_c,32,z_full,wake_enstrophy,24,-0.2690328887377409,-0.816157198862878,-0.0740968519990329,160.53086947940818,121.8454075724899,200.6792431632775
jepa_d16_noBN,jepa,16,test_c,64,z_full,wake_enstrophy,24,-0.6097819560688467,-2.4754917728100536,0.029945224468754524,102.32578407792836,76.26679190642437,127.89161148517988
jepa_d16_noBN,jepa,16,test_c,1,z_full,circulation_pos,24,-0.38836158348276295,-1.1938605542331613,-0.024955425901200305,1.3440631637829148,1.0226343552881128,1.674291582706758
jepa_d16_noBN,jepa,16,test_c,4,z_full,circulation_pos,24,-0.5909981302880114,-2.5269291375168406,0.21432229283733154,1.2919385187774972,0.8827884356577489,1.7396171501793698
jepa_d16_noBN,jepa,16,test_c,8,z_full,circulation_pos,24,0.13525201146883037,-1.0254166256851915,0.521457517187926,1.2552314630825256,0.9980152640318077,1.524858111999446
jepa_d16_noBN,jepa,16,test_c,16,z_full,circulation_pos,24,-0.6016231097589984,-1.575859935202287,-0.09626891177621423,1.9109001951305098,1.4356242364860077,2.4542147173714284
jepa_d16_noBN,jepa,16,test_c,32,z_full,circulation_pos,24,-0.18048699661614465,-1.138535687948415,0.18584894930039597,2.425668385749793,1.8009200386387403,3.1030197759243
jepa_d16_noBN,jepa,16,test_c,64,z_full,circulation_pos,24,0.04236695976781868,-0.5091925288371466,0.2310705060393821,2.3366003487237204,1.7711532422917389,2.88350552729964
jepa_d16_noBN,jepa,16,test_c,1,z_full,circulation_neg,24,-5.583532280072467,-9.300826481892795,-3.398899186074274,1.2038248791043984,0.8756462004703169,1.569830272019527
jepa_d16_noBN,jepa,16,test_c,4,z_full,circulation_neg,24,-6.419623286135898,-12.79046508969846,-3.4930737722327545,2.230497050958318,1.812418203288783,2.6451420671646786
jepa_d16_noBN,jepa,16,test_c,8,z_full,circulation_neg,24,-3.2032367109483886,-7.028731699292886,-1.6283934513105598,3.1341664140814878,2.6292185659252953,3.58429045366901
jepa_d16_noBN,jepa,16,test_c,16,z_full,circulation_neg,24,-2.2360958236666453,-4.75740043401569,-1.2240634803316992,3.438069718746713,2.7268389991659574,4.138300250487241
jepa_d16_noBN,jepa,16,test_c,32,z_full,circulation_neg,24,-0.45819387749674134,-1.565826263336737,0.06195752373888106,2.0786110540322897,1.510762426096086,2.7509989876081526
jepa_d16_noBN,jepa,16,test_c,64,z_full,circulation_neg,24,-0.5822065986153646,-1.561097625548962,0.051276763620413376,1.5471727082756255,1.1027782330598437,2.055884488750882
fukami_d3_noBN,fukami,3,test_b,1,z_dns,C_L,42,-0.5895493674686894,-1.7741047143999191,0.020849489997195287,1.2638872865760111,1.0262085237636382,1.506550286324393
fukami_d3_noBN,fukami,3,test_b,4,z_dns,C_L,42,0.6506804692644934,0.004876650097243546,0.7573741931456897,0.842229258330153,0.6733248238463775,1.0255223459834957
fukami_d3_noBN,fukami,3,test_b,8,z_dns,C_L,42,0.5303401265204619,0.37310133549657976,0.5823078363087852,1.190915479997794,0.7538491495081129,1.6738917160729014
fukami_d3_noBN,fukami,3,test_b,16,z_dns,C_L,42,0.5904825684735148,0.35705664747408755,0.7722604187803169,1.0744932479551825,0.7257428444621744,1.5008185110069787
fukami_d3_noBN,fukami,3,test_b,32,z_dns,C_L,42,0.11160527346018945,-0.26009731023392735,0.45416126847402627,0.941566203274675,0.6293562346666478,1.3214428910762932
fukami_d3_noBN,fukami,3,test_b,64,z_dns,C_L,42,-0.7854693602068414,-1.352839195922061,0.02468346539076621,0.4203084932886818,0.28246501492606857,0.6102010637031208
