baseline,kind,d,split,horizon,mode,metric,n_enc,r2,r2_ci_lo,r2_ci_hi,mae,mae_ci_lo,mae_ci_hi
jepa_d32_noBN,jepa,32,test_b,64,z_full,circulation_neg,42,0.4471015541425257,0.29987461188623005,0.5930813288360086,1.322852279158904,0.9086565726431974,1.8240921948984994
jepa_d32_noBN,jepa,32,test_c,1,z_dns,C_L,24,0.5761418023820454,0.1612695428318304,0.7535854584172992,1.2424120726028374,0.9405540968400081,1.5918547794409632
jepa_d32_noBN,jepa,32,test_c,4,z_dns,C_L,24,0.9354732626515331,0.8757629937501126,0.9641840965226679,0.5987160504668404,0.44477657056574604,0.7515210582002984
jepa_d32_noBN,jepa,32,test_c,8,z_dns,C_L,24,0.9104923884653656,0.8439091650947063,0.9439125507704306,0.9466750712026926,0.7206917210105077,1.1797552016304143
jepa_d32_noBN,jepa,32,test_c,16,z_dns,C_L,24,0.878326920745919,0.8061514112226257,0.9362927798996669,1.1609378852951375,0.7774174174522649,1.5943243801327942
jepa_d32_noBN,jepa,32,test_c,32,z_dns,C_L,24,-4.500441809641051,-11.013346214020787,-1.8829663907738616,1.231733972453692,0.8271699148811008,1.6278429511523649
jepa_d32_noBN,jepa,32,test_c,64,z_dns,C_L,24,0.2373612822851402,-0.7669223398853873,0.5834345894706268,0.2698280218146857,0.20473381787663095,0.33752808724966327
jepa_d32_noBN,jepa,32,test_c,1,z_dns,C_D,24,-8.154927301293855,-22.210417300605233,-3.666206872802362,0.8030600655919028,0.6155856818518384,0.9981215186876119
jepa_d32_noBN,jepa,32,test_c,4,z_dns,C_D,24,-13.644620071916888,-30.331869609359696,-7.405409086321837,0.9400984642427629,0.6938954575557532,1.1906210559887886
jepa_d32_noBN,jepa,32,test_c,8,z_dns,C_D,24,-10.652968886315998,-18.116912892892795,-6.998630840283302,0.9730406875313253,0.6882682697395078,1.271945104213038
jepa_d32_noBN,jepa,32,test_c,16,z_dns,C_D,24,-0.9181389268973441,-2.9728880561830384,0.43390883797808355,0.499005524165027,0.2791055689144557,0.8008578486515666
jepa_d32_noBN,jepa,32,test_c,32,z_dns,C_D,24,-6.25835939522524,-14.826174480363013,-2.32951463868985,0.2244620611537639,0.15540612037493423,0.2989099649177673
jepa_d32_noBN,jepa,32,test_c,64,z_dns,C_D,24,-2.332318893183729,-9.149197343033421,-0.434828611043473,0.08924014965016891,0.06672926699215531,0.11407283533218521
jepa_d32_noBN,jepa,32,test_c,1,z_dns,I_y,24,-1.7052713205878964,-3.303218147406937,-0.8014985715557328,3.083069659688546,2.382628454068714,3.8249815499684976
jepa_d32_noBN,jepa,32,test_c,4,z_dns,I_y,24,-1.7955148334538307,-4.135878290017539,-0.7590251598046863,2.6312938069079186,1.9865454720414697,3.2938597267340013
jepa_d32_noBN,jepa,32,test_c,8,z_dns,I_y,24,-6.378668987082527,-13.573977102963626,-3.5650978797792408,3.661392713858517,2.936207481374219,4.368520799388263
jepa_d32_noBN,jepa,32,test_c,16,z_dns,I_y,24,-12.466706744142668,-29.614153369697004,-7.278814649772584,4.553206422523666,3.839566733993218,5.315343108131122
jepa_d32_noBN,jepa,32,test_c,32,z_dns,I_y,24,-6.332024324471704,-14.779367382125685,-3.551103754171115,2.9942618913582755,2.1519078861888215,3.893258805411995
jepa_d32_noBN,jepa,32,test_c,64,z_dns,I_y,24,0.14247582396984093,-0.11958968692722284,0.2076295441303494,3.3797237781824343,1.9524283176952881,4.907161950066188
jepa_d32_noBN,jepa,32,test_c,1,z_dns,wake_enstrophy,24,-3.1323499487991464,-8.818106481457727,-0.9615817815427888,109.89991408424696,72.45818672116391,146.13107020204234
jepa_d32_noBN,jepa,32,test_c,4,z_dns,wake_enstrophy,24,-0.5525513018666652,-2.642217952471217,0.29187399485786636,84.51425161310368,56.407316433825855,114.41685483469357
jepa_d32_noBN,jepa,32,test_c,8,z_dns,wake_enstrophy,24,0.7367667635966101,0.4947522072128998,0.8425273521525063,69.73464703709594,56.63787264907494,82.83921048558283
jepa_d32_noBN,jepa,32,test_c,16,z_dns,wake_enstrophy,24,0.7395750517510548,0.5580469753515209,0.819596424866478,92.77695057889999,72.37740281786363,113.70668691024481
jepa_d32_noBN,jepa,32,test_c,32,z_dns,wake_enstrophy,24,0.8011577201935154,0.6725392036528137,0.8883463395258268,53.60131826974501,34.06528605087457,76.04670857373267
jepa_d32_noBN,jepa,32,test_c,64,z_dns,wake_enstrophy,24,0.9686153095625171,0.9377332525293401,0.9811940573277041,13.828105797977278,10.19222714956765,17.833592415384583
jepa_d32_noBN,jepa,32,test_c,1,z_dns,circulation_pos,24,-4.530091589878024,-10.555178498120238,-1.7664267898781842,2.241159595267502,1.403923076830512,3.160715860149913
jepa_d32_noBN,jepa,32,test_c,4,z_dns,circulation_pos,24,-3.3703318916740574,-9.773401289447545,-1.0086425085723278,2.195022010443673,1.45227735960635,2.9443156374509902
jepa_d32_noBN,jepa,32,test_c,8,z_dns,circulation_pos,24,-1.0454266764604574,-3.602060529332891,-0.16457887721070763,1.827963603473391,1.3489697161654852,2.3532346352555384
jepa_d32_noBN,jepa,32,test_c,16,z_dns,circulation_pos,24,0.572059454705751,0.05035894345663721,0.7989888099590176,0.9412051287566809,0.6575513916932054,1.2423751119077753
jepa_d32_noBN,jepa,32,test_c,32,z_dns,circulation_pos,24,0.6233501894037012,0.20877595482872838,0.7842913631365124,1.3593576128683547,0.9787230513425124,1.7463912889363773
jepa_d32_noBN,jepa,32,test_c,64,z_dns,circulation_pos,24,0.882215159641454,0.8125897199655948,0.9146782275720724,0.8701606620607079,0.7163253461298124,1.028665033323457
jepa_d32_noBN,jepa,32,test_c,1,z_dns,circulation_neg,24,-8.18173963708433,-18.678261855943255,-3.5164289079240083,1.4300928190238942,1.0542017087258044,1.8211482674600907
jepa_d32_noBN,jepa,32,test_c,4,z_dns,circulation_neg,24,-1.7558547127070003,-4.747960437529576,-0.598293533548779,1.3812518594729142,1.1367266970956327,1.6134694647240873
jepa_d32_noBN,jepa,32,test_c,8,z_dns,circulation_neg,24,0.17425972728243333,-0.7688787509209102,0.5808203241313059,1.222577562860951,0.9046218499448755,1.5559340258822385
jepa_d32_noBN,jepa,32,test_c,16,z_dns,circulation_neg,24,-0.050629296003516844,-0.8216533277890189,0.28928289551922687,1.9303641914513552,1.4777279023446739,2.371854009054196
jepa_d32_noBN,jepa,32,test_c,32,z_dns,circulation_neg,24,0.05311034630487621,-0.6893678301203725,0.3856943800762529,1.7244281881846852,1.2597692608376803,2.2168163705788695
jepa_d32_noBN,jepa,32,test_c,64,z_dns,circulation_neg,24,0.6470205132934614,0.2072221782003091,0.7809082799491287,0.7826980818722532,0.5939290032696881,0.9850138980700573
jepa_d32_noBN,jepa,32,test_c,1,z_markov,C_L,24,0.6895074031062813,0.39950534122935755,0.8434550185367871,0.983296038431361,0.6939507531888438,1.3050764060727227
jepa_d32_noBN,jepa,32,test_c,4,z_markov,C_L,24,0.8701615056570126,0.7882059607849895,0.9172744042695786,0.8100762480435568,0.5699784193319016,1.0598553977713365
jepa_d32_noBN,jepa,32,test_c,8,z_markov,C_L,24,0.5324819864161972,0.257041830207555,0.6637930181260345,2.099940399425511,1.5527375038379871,2.6671855295927758
jepa_d32_noBN,jepa,32,test_c,16,z_markov,C_L,24,0.731686111732458,0.5167192658063346,0.8184582287518932,1.90202319329014,1.3756992958945276,2.4621197117385574
jepa_d32_noBN,jepa,32,test_c,32,z_markov,C_L,24,-5.044140647591305,-11.325204051076502,-1.9559377511848788,1.281279261539576,0.8846626536174849,1.7217800758182906
jepa_d32_noBN,jepa,32,test_c,64,z_markov,C_L,24,-24.81189908003408,-72.66332311292706,-9.054781793742777,1.3462584702624987,0.8813117278133317,1.855381862334773
jepa_d32_noBN,jepa,32,test_c,1,z_markov,C_D,24,-8.104660127604673,-22.711365230010063,-3.6984412306854506,0.8006807131723228,0.6102234712398669,0.996295883642573
jepa_d32_noBN,jepa,32,test_c,4,z_markov,C_D,24,-11.03205313303059,-24.520875822385296,-5.567913480988576,0.8079368752018946,0.5622556183931435,1.0585991986750476
jepa_d32_noBN,jepa,32,test_c,8,z_markov,C_D,24,-7.204172962300618,-11.841218207931094,-4.305966975798445,0.7530017803338263,0.4863246944743599,1.0294060525671074
jepa_d32_noBN,jepa,32,test_c,16,z_markov,C_D,24,-1.2779580871532175,-3.8111643158010318,-0.0016617856819081192,0.6026337070732214,0.3658528187841929,0.8756409912173536
jepa_d32_noBN,jepa,32,test_c,32,z_markov,C_D,24,-5.320759979018191,-14.315849245057404,-1.4338125958090508,0.21276849900864023,0.15421413879078671,0.2895699351141038
jepa_d32_noBN,jepa,32,test_c,64,z_markov,C_D,24,-70.59403899248576,-202.75345541616224,-26.318696734589285,0.3598179915027997,0.23486934193400247,0.5099433412182551
jepa_d32_noBN,jepa,32,test_c,1,z_markov,I_y,24,-1.3885005905677845,-3.0409189039748505,-0.5448089495951596,2.8824615717399222,2.189466627912203,3.542094661266353
jepa_d32_noBN,jepa,32,test_c,4,z_markov,I_y,24,-1.24722348015736,-2.713542647661768,-0.5593910828452973,2.4302111365065215,1.8919163011336786,2.9698969704506335
jepa_d32_noBN,jepa,32,test_c,8,z_markov,I_y,24,-2.4947832320338468,-6.470840298915491,-0.7974852168163364,2.2354354053260868,1.6015763777999243,2.941325822084954
jepa_d32_noBN,jepa,32,test_c,16,z_markov,I_y,24,-6.185628961036363,-20.255519466961907,-2.6691856876337727,3.227304427437741,2.6131870696812416,3.8696643840650644
jepa_d32_noBN,jepa,32,test_c,32,z_markov,I_y,24,-1.096194045658085,-4.479734527776687,-0.1737667387097559,1.666436430975488,1.239072181790378,2.1074861646944103
jepa_d32_noBN,jepa,32,test_c,64,z_markov,I_y,24,-0.14668494586051373,-1.52551365666915,0.07545701969051859,4.46055878374156,2.959114245513382,5.999027206177516
jepa_d32_noBN,jepa,32,test_c,1,z_markov,wake_enstrophy,24,-1.8377757271204338,-5.5686974184799745,-0.33546364485989605,95.57452293794141,67.4059385403007,126.72621277663958
jepa_d32_noBN,jepa,32,test_c,4,z_markov,wake_enstrophy,24,0.5907129080618809,-0.04704001243201896,0.8242392133532369,46.92198302161529,34.25116296131095,61.505611687781986
jepa_d32_noBN,jepa,32,test_c,8,z_markov,wake_enstrophy,24,0.8298733792489179,0.7266664786164334,0.8942226430074746,51.09874452186458,38.58110658851746,66.10048365661957
jepa_d32_noBN,jepa,32,test_c,16,z_markov,wake_enstrophy,24,0.44604218272473706,0.2656055687699255,0.5311541727268526,140.76753181393488,116.99442443542267,168.4244104085772
jepa_d32_noBN,jepa,32,test_c,32,z_markov,wake_enstrophy,24,0.46406182603474333,0.16785221147885068,0.6501573115022099,97.3751298173911,68.76918167073673,129.14050732315042
jepa_d32_noBN,jepa,32,test_c,64,z_markov,wake_enstrophy,24,-4.199280101805831,-10.688358274933222,-1.994975989961304,209.52104435211217,186.2506332099427,233.89516251263078
jepa_d32_noBN,jepa,32,test_c,1,z_markov,circulation_pos,24,-3.272173415085838,-8.069978621938684,-1.0733266732575582,1.9939160210123716,1.242603982661267,2.7781353601177177
jepa_d32_noBN,jepa,32,test_c,4,z_markov,circulation_pos,24,-1.237645328309641,-4.256279709875748,-0.2731521828054754,1.8341155786844752,1.4978958672058345,2.1547567696880368
jepa_d32_noBN,jepa,32,test_c,8,z_markov,circulation_pos,24,0.202589120062036,-0.5373735207396589,0.48437306823525195,1.0742268787747284,0.7450644423906753,1.4371070410610811
jepa_d32_noBN,jepa,32,test_c,16,z_markov,circulation_pos,24,0.39041571321677604,0.04042741621219288,0.5955658127240041,1.1128350172254882,0.7834653863527896,1.4850794401529819
jepa_d32_noBN,jepa,32,test_c,32,z_markov,circulation_pos,24,0.16580825956622236,-0.697220816637342,0.4921814559097646,2.0293061327507993,1.49574080860306,2.6036952610868154
jepa_d32_noBN,jepa,32,test_c,64,z_markov,circulation_pos,24,-0.7878950651146337,-2.0805793195883453,-0.20614419170365275,3.401741957317173,2.7921306865694424,4.023882570399009
jepa_d32_noBN,jepa,32,test_c,1,z_markov,circulation_neg,24,-6.2502028662884515,-15.23249113362209,-2.5216727197874818,1.264126081361127,0.9170735287328167,1.6302334587126046
jepa_d32_noBN,jepa,32,test_c,4,z_markov,circulation_neg,24,-1.2654977049995821,-3.7113826842018165,-0.17147198485246673,1.1876546177927878,0.9229394979092825,1.4539945589369214
jepa_d32_noBN,jepa,32,test_c,8,z_markov,circulation_neg,24,-0.6543825134304679,-2.498831158975922,0.07450710410906326,1.8949800440311784,1.5047682115688408,2.228541261656764
jepa_d32_noBN,jepa,32,test_c,16,z_markov,circulation_neg,24,-1.1211359078497138,-2.6100145782424087,-0.4747985506011575,2.8814679946452024,2.3808554952697927,3.369368830749593
jepa_d32_noBN,jepa,32,test_c,32,z_markov,circulation_neg,24,-0.49279694801782736,-1.708208480899726,-0.027064701095857114,2.2311079186322065,1.7015539510062474,2.8020513519629304
jepa_d32_noBN,jepa,32,test_c,64,z_markov,circulation_neg,24,-0.7685914218707293,-3.378693282861193,0.04147398510185102,1.8616190616929487,1.5033489045402137,2.228176370667605
jepa_d32_noBN,jepa,32,test_c,1,z_full,C_L,24,0.604937601741922,0.14987269837558714,0.8136436379927076,1.042349241662701,0.6752883396564264,1.4531628718167828
jepa_d32_noBN,jepa,32,test_c,4,z_full,C_L,24,0.8581682106061211,0.7489452973040271,0.916008942651026,0.8312184160773767,0.560791827963645,1.0926806546921304
jepa_d32_noBN,jepa,32,test_c,8,z_full,C_L,24,0.7675343215463196,0.5477135516220359,0.8601881817141943,1.5601482503740591,1.234010088809389,1.8990143331785336
jepa_d32_noBN,jepa,32,test_c,16,z_full,C_L,24,0.7295112282631602,0.4359986152196694,0.8200295550930243,2.100291630932105,1.6625861527636172,2.5307369665827797
jepa_d32_noBN,jepa,32,test_c,32,z_full,C_L,24,-3.183121861023233,-6.486865918561933,-1.62363071229538,1.162077469734821,0.8517463960676167,1.4569107606789644
jepa_d32_noBN,jepa,32,test_c,64,z_full,C_L,24,-14.337658808319446,-42.5937960395027,-4.614574710435893,1.01202975695693,0.6190046277129675,1.4144338586602432
jepa_d32_noBN,jepa,32,test_c,1,z_full,C_D,24,-7.953462931507623,-21.361213020261914,-3.653542240713161,0.7920616119805169,0.6003748328743408,0.9867428336636401
jepa_d32_noBN,jepa,32,test_c,4,z_full,C_D,24,-13.230306166903619,-28.30915131826568,-7.231923110989275,0.9338869353210937,0.6961951861847474,1.1837441533650135
jepa_d32_noBN,jepa,32,test_c,8,z_full,C_D,24,-12.072981097893518,-19.428502125534223,-7.729291043662932,0.9848438794789791,0.6638071134277833,1.3337221372106203
jepa_d32_noBN,jepa,32,test_c,16,z_full,C_D,24,-2.131526283342708,-5.471067591559681,-0.33728251638000584,0.7415297334300351,0.48052889744224647,1.0266465696521143
jepa_d32_noBN,jepa,32,test_c,32,z_full,C_D,24,-8.966572819325295,-16.648472349576583,-4.879723053949883,0.26939997375056995,0.1891284071861807,0.3512381148107585
jepa_d32_noBN,jepa,32,test_c,64,z_full,C_D,24,-40.13657113858995,-118.28997116056469,-13.981855585999229,0.26857493089607165,0.16394828289414548,0.38303851999383626
jepa_d32_noBN,jepa,32,test_c,1,z_full,I_y,24,-1.8279590237748407,-3.807414832623375,-0.839073418101105,3.0803037847930574,2.27372444007544,3.8956708858511386
jepa_d32_noBN,jepa,32,test_c,4,z_full,I_y,24,-1.6895674209891234,-3.6905848306900286,-0.8281460225710104,2.6293170446949685,2.019672586800951,3.2249516786554944
jepa_d32_noBN,jepa,32,test_c,8,z_full,I_y,24,-3.4613220115452066,-9.175703473718889,-1.2844847530615926,2.4719628860062697,1.7374540607534998,3.2941568350942574
jepa_d32_noBN,jepa,32,test_c,16,z_full,I_y,24,-9.369196584437367,-33.75887395193959,-3.279269892847637,3.5710825427147417,2.6389603516310216,4.527677602506809
jepa_d32_noBN,jepa,32,test_c,32,z_full,I_y,24,-1.6498807333468206,-6.637714750733953,-0.26625650936497597,2.042391346673659,1.6905373777947117,2.421664393254677
jepa_d32_noBN,jepa,32,test_c,64,z_full,I_y,24,-0.39406967425932926,-1.7035697077076906,-0.07884841105902457,5.023638902732343,3.4182556265371606,6.76426931809758
jepa_d32_noBN,jepa,32,test_c,1,z_full,wake_enstrophy,24,-1.6237996996516824,-4.83699164824283,-0.31978733616808336,92.2276539122794,65.56030671092357,121.76661279848766
jepa_d32_noBN,jepa,32,test_c,4,z_full,wake_enstrophy,24,0.5228623690082408,-0.16179467398364267,0.7817588028777338,49.0201242488584,33.752989145611934,65.57490346845474
jepa_d32_noBN,jepa,32,test_c,8,z_full,wake_enstrophy,24,0.7115908429164751,0.4829763302138777,0.8257392188106035,66.66397736788443,49.69651633828628,85.40974434068457
jepa_d32_noBN,jepa,32,test_c,16,z_full,wake_enstrophy,24,0.24782562696240662,-0.2046992112323268,0.3917541780423849,165.8821965269312,137.03281686892865,191.46329165416765
jepa_d32_noBN,jepa,32,test_c,32,z_full,wake_enstrophy,24,-0.08516635463728828,-0.7281248024239779,0.20362271701298376,141.320700720411,101.5434531175197,179.80635637325705
jepa_d32_noBN,jepa,32,test_c,64,z_full,wake_enstrophy,24,-2.4885127230541446,-7.440552618141361,-0.8291689346651359,151.7373631259272,114.23372321004729,189.25744127465046
jepa_d32_noBN,jepa,32,test_c,1,z_full,circulation_pos,24,-2.9842988637126453,-7.3011885496992575,-0.8722412502715752,1.902081124872862,1.1393493668732768,2.680412406569423
jepa_d32_noBN,jepa,32,test_c,4,z_full,circulation_pos,24,-1.1585117386094996,-4.153653626188974,-0.13335782130998597,1.6538099577883056,1.213590793499292,2.0664424753129267
jepa_d32_noBN,jepa,32,test_c,8,z_full,circulation_pos,24,-0.11919516583072975,-1.0356791270471397,0.2027287426304807,1.4101578151067524,1.0912277862853739,1.7371651570707956
jepa_d32_noBN,jepa,32,test_c,16,z_full,circulation_pos,24,-0.2722049110240621,-1.0235440796204074,0.009794052578927258,1.874022492586964,1.5372773507112096,2.2239085606409272
jepa_d32_noBN,jepa,32,test_c,32,z_full,circulation_pos,24,-0.361961663080709,-1.700650597621909,0.18691181714589672,2.6549870420686976,1.985199200327967,3.3609799464570136
jepa_d32_noBN,jepa,32,test_c,64,z_full,circulation_pos,24,-0.8987745280771691,-2.3903683920579435,-0.3015773762260063,3.270086957990298,2.4745277317465044,4.031005672962882
jepa_d32_noBN,jepa,32,test_c,1,z_full,circulation_neg,24,-5.939911784141921,-14.121837027559335,-2.167929033901947,1.2115751422125889,0.8768010246182931,1.565866174209373
jepa_d32_noBN,jepa,32,test_c,4,z_full,circulation_neg,24,-0.9055185628447575,-2.7936819854994512,-0.07391427093036189,1.1072813253736304,0.8865379395096291,1.329378772575686
jepa_d32_noBN,jepa,32,test_c,8,z_full,circulation_neg,24,0.00870794689183585,-1.029408223824964,0.4494988927170315,1.4183774344754478,1.0889011338539938,1.7238505355959841
jepa_d32_noBN,jepa,32,test_c,16,z_full,circulation_neg,24,-0.21966125458350394,-1.0645770826097118,0.17419029985028422,2.060821882578146,1.5908838379099186,2.5800069607276925
jepa_d32_noBN,jepa,32,test_c,32,z_full,circulation_neg,24,-0.332804487496402,-1.311469942516411,0.11053650263553086,1.9966598209709636,1.428250087041798,2.578286289905173
jepa_d32_noBN,jepa,32,test_c,64,z_full,circulation_neg,24,-0.2641483955187387,-2.170239161703576,0.2950045675671665,1.4982080700086662,1.164644659288323,1.8969599232999992
fukami_d3_noBN,fukami,3,test_b,1,z_dns,C_L,42,-0.5895493674686894,-1.7741047143999191,0.020849489997195287,1.2638872865760111,1.0262085237636382,1.506550286324393
fukami_d3_noBN,fukami,3,test_b,4,z_dns,C_L,42,0.6506804692644934,0.004876650097243546,0.7573741931456897,0.842229258330153,0.6733248238463775,1.0255223459834957
fukami_d3_noBN,fukami,3,test_b,8,z_dns,C_L,42,0.5303401265204619,0.37310133549657976,0.5823078363087852,1.190915479997794,0.7538491495081129,1.6738917160729014
fukami_d3_noBN,fukami,3,test_b,16,z_dns,C_L,42,0.5904825684735148,0.35705664747408755,0.7722604187803169,1.0744932479551825,0.7257428444621744,1.5008185110069787
fukami_d3_noBN,fukami,3,test_b,32,z_dns,C_L,42,0.11160527346018945,-0.26009731023392735,0.45416126847402627,0.941566203274675,0.6293562346666478,1.3214428910762932
fukami_d3_noBN,fukami,3,test_b,64,z_dns,C_L,42,-0.7854693602068414,-1.352839195922061,0.02468346539076621,0.4203084932886818,0.28246501492606857,0.6102010637031208
fukami_d3_noBN,fukami,3,test_b,1,z_dns,C_D,42,-1.060104157777901,-3.0655877210103553,-0.1428516928477584,0.44651551855374194,0.32667272390997126,0.5824792019371339
fukami_d3_noBN,fukami,3,test_b,4,z_dns,C_D,42,-0.6810425897959309,-2.1694967319355714,-0.08091107200925982,0.3736021680621961,0.2759972452699352,0.4913149422074366
fukami_d3_noBN,fukami,3,test_b,8,z_dns,C_D,42,0.16042462857430695,-0.16338891991493557,0.46820908662884336,0.30671894987143744,0.18175447283261364,0.44427032006769435
fukami_d3_noBN,fukami,3,test_b,16,z_dns,C_D,42,0.19033133678288394,-0.05503537635430296,0.42150458514304856,0.38412672583567264,0.2357303798221948,0.5429707006929169
fukami_d3_noBN,fukami,3,test_b,32,z_dns,C_D,42,0.19619854124157832,-0.03343809448709997,0.36930933196540816,0.33172450089797584,0.2223215726609442,0.4653103091844496
fukami_d3_noBN,fukami,3,test_b,64,z_dns,C_D,42,-0.09733990542240223,-0.43844883617077707,0.12192452079185602,0.1495786121230521,0.10156889826672526,0.20783583525610932
fukami_d3_noBN,fukami,3,test_b,1,z_dns,I_y,42,-0.6090313624065748,-1.6075387976985551,-0.028826279993234297,2.7832814205267615,2.0314590939730737,3.592196157402829
fukami_d3_noBN,fukami,3,test_b,4,z_dns,I_y,42,-0.5422443244830881,-1.170654216206101,-0.09895052935939787,2.4888318534196574,1.7904990079685663,3.3637634198453346
fukami_d3_noBN,fukami,3,test_b,8,z_dns,I_y,42,-0.34808592053803156,-0.8667476735729054,0.11575195964330671,2.5851922351351297,1.858259599924543,3.44182519254527
fukami_d3_noBN,fukami,3,test_b,16,z_dns,I_y,42,-0.054353394370366015,-0.5114177698954671,0.45619010463195325,2.3269328857314173,1.4627949176815465,3.456929688491557
fukami_d3_noBN,fukami,3,test_b,32,z_dns,I_y,42,0.22007570002874366,0.0003146850105143423,0.3358901708652676,1.5997210258909285,1.0434840778709542,2.1925199237253437
fukami_d3_noBN,fukami,3,test_b,64,z_dns,I_y,42,-0.05716734561737158,-0.3965793370436281,0.0033756270239647867,4.140394077090151,2.7452874660895317,5.6541305102165555
fukami_d3_noBN,fukami,3,test_b,1,z_dns,wake_enstrophy,42,-0.11376520550707125,-2.01519552640672,0.060578802886092374,64.99680129820713,47.704622435534425,86.55160224300245
fukami_d3_noBN,fukami,3,test_b,4,z_dns,wake_enstrophy,42,-0.11674093305863265,-3.0283371760231357,0.05805837532469301,65.47596035320957,46.79681898775601,87.79250782201464
fukami_d3_noBN,fukami,3,test_b,8,z_dns,wake_enstrophy,42,-0.15990505793327148,-5.14014678242851,0.046909201945137334,68.42433907059065,48.971762665013195,93.33282060015927
fukami_d3_noBN,fukami,3,test_b,16,z_dns,wake_enstrophy,42,0.05883990393232297,-1.560656535712618,0.1394328936987471,51.70045892155376,33.191821814935686,74.2549807695001
fukami_d3_noBN,fukami,3,test_b,32,z_dns,wake_enstrophy,42,-0.0036248044101294674,-0.20558577900903935,0.09541622321195153,75.10369074859926,58.70296002364338,93.92785371938196
fukami_d3_noBN,fukami,3,test_b,64,z_dns,wake_enstrophy,42,-0.018815327897618417,-0.18476930034482286,0.09692038752561907,61.61862355404969,45.08860768284066,81.09389424563767
fukami_d3_noBN,fukami,3,test_b,1,z_dns,circulation_pos,42,-0.48798320810284657,-2.040397817578057,-0.007510445344082789,1.7943252778916627,1.5047848427489416,2.1080615478153795
fukami_d3_noBN,fukami,3,test_b,4,z_dns,circulation_pos,42,-0.047415097757038005,-0.8377484780175674,0.1875478756439367,1.59372748944735,1.3236683075516944,1.9024676854644742
fukami_d3_noBN,fukami,3,test_b,8,z_dns,circulation_pos,42,0.21298345677785402,-0.3133253406653237,0.33117067049912785,1.3777687569441563,1.0821214987683316,1.7106316364856842
fukami_d3_noBN,fukami,3,test_b,16,z_dns,circulation_pos,42,0.37231003920305705,0.20719021511816185,0.6154190483998195,1.1100568734054181,0.7720231954684402,1.5483850430897093
fukami_d3_noBN,fukami,3,test_b,32,z_dns,circulation_pos,42,-0.22220758529572682,-0.5577938654848325,0.007493340238172828,1.8439236146842768,1.3764358413900528,2.3536785158604863
fukami_d3_noBN,fukami,3,test_b,64,z_dns,circulation_pos,42,0.0702673947864142,-0.13748871313862515,0.23129376189484172,1.6017176196228302,1.2015225137788537,2.049497151575813
fukami_d3_noBN,fukami,3,test_b,1,z_dns,circulation_neg,42,-0.02073606550097762,-0.7699776092529669,0.002721923076836134,2.017202278520313,1.3815090454964345,2.7941301476543674
fukami_d3_noBN,fukami,3,test_b,4,z_dns,circulation_neg,42,-0.016513464988859194,-0.5894463860139616,-0.0015398487457102172,1.9711413288258597,1.256274787761073,2.8903345313905167
fukami_d3_noBN,fukami,3,test_b,8,z_dns,circulation_neg,42,-0.0124674347580358,-0.27157677635000815,-0.0030406775905611636,1.9128558098306192,1.1468828118222214,2.8182644014595994
fukami_d3_noBN,fukami,3,test_b,16,z_dns,circulation_neg,42,-0.03538630616146898,-0.16641937920733563,-0.00042084671831017035,1.8855489806786243,1.1149097318822878,2.91118200757639
fukami_d3_noBN,fukami,3,test_b,32,z_dns,circulation_neg,42,-0.22737114906581213,-0.5608015099790236,-0.04973019029704724,1.9363753822704637,1.4063427090756042,2.5948855430232407
fukami_d3_noBN,fukami,3,test_b,64,z_dns,circulation_neg,42,-0.1853092542237278,-0.4497515033659633,-0.026383856437326155,1.955108533942626,1.3511874873322343,2.6407763952256484
fukami_d3_noBN,fukami,3,test_b,1,z_markov,C_L,42,-0.7256837848738702,-1.8251847635309724,-0.08059436809366619,1.3047700778219362,1.0570465365010593,1.5769217308437524
fukami_d3_noBN,fukami,3,test_b,4,z_markov,C_L,42,0.7708405325838565,0.11056179809208264,0.8722442233935394,0.7054733499487136,0.5827466688886811,0.8423535352125859
fukami_d3_noBN,fukami,3,test_b,8,z_markov,C_L,42,0.6950631743370286,0.5017542633356097,0.7489055950246726,1.0237021969029547,0.6877032305407725,1.3908740673989588
fukami_d3_noBN,fukami,3,test_b,16,z_markov,C_L,42,0.6321342692213041,0.35880544309248247,0.8557874675271817,0.9720769670317098,0.6455474948080943,1.394070295678769
fukami_d3_noBN,fukami,3,test_b,32,z_markov,C_L,42,0.2532969410685346,-0.09430247886349995,0.5371690064475249,0.9064374767635812,0.6120016101276088,1.2603081597351837
fukami_d3_noBN,fukami,3,test_b,64,z_markov,C_L,42,-0.9439849088800016,-2.4462949375882794,-0.4593760563480255,0.4637484534544514,0.2993722157257949,0.6511628239555175
fukami_d3_noBN,fukami,3,test_b,1,z_markov,C_D,42,-1.2018693798501778,-3.3265570197981833,-0.20420695582945847,0.4524183744299346,0.3260101508491169,0.5989085688753046
fukami_d3_noBN,fukami,3,test_b,4,z_markov,C_D,42,-0.7301251731327851,-2.1996511462145283,-0.10732534306213602,0.3803011463808949,0.27878877494126447,0.4917437863785138
fukami_d3_noBN,fukami,3,test_b,8,z_markov,C_D,42,0.20256809428978906,-0.11722218200524186,0.4927638254764461,0.3011593682574296,0.1815031773277051,0.4450091475419744
fukami_d3_noBN,fukami,3,test_b,16,z_markov,C_D,42,0.22582718798727153,-0.034037142113148476,0.49258449266772103,0.3553974977816005,0.21640701897043138,0.526707294075106
